Year,Neighborhood,Average_Income
2007,GLEN OAKS,75.05696241903622
2007,GLENDALE,45.63676918500031
2007,GOWANUS,58.5676869202024
2007,GRAMERCY,249.75694859018205
2007,GRAVESEND,43.62520069117209
2007,GREENPOINT,30.505393010697354
2007,GREENWICH VILLAGE-CENTRAL,282.49846254943435
2007,GREENWICH VILLAGE-WEST,249.17940813893497
2007,HAMMELS,49.036719230719484
2007,HARLEM-CENTRAL,95.16672988539523
2007,HARLEM-EAST,102.10795321797367
2007,HARLEM-UPPER,70.53703676028212
2007,HARLEM-WEST,35.167355326551885
2007,HIGHBRIDGE/MORRIS HEIGHTS,23.958744106624465
2007,HILLCREST,47.15030152999714
2007,HOLLIS,39.931946781270035
2007,HOLLIS HILLS,47.35145963356223
2007,HOLLISWOOD,36.968373783013895
2007,HOWARD BEACH,44.72636937754415
2007,HUNTS POINT,25.455875375105578
2007,INWOOD,172.16445375212064
2007,JACKSON HEIGHTS,40.6316217402334
2007,JAMAICA,33.11630039646154
2007,JAMAICA BAY,38.41699614581925
2007,JAMAICA ESTATES,48.291144391013866
2007,JAMAICA HILLS,36.694716930094444
2007,JAVITS CENTER,277.23592499196974
2007,KENSINGTON,47.38281886425282
2007,KEW GARDENS,42.22565907809456
2007,KINGSBRIDGE HTS/UNIV HTS,28.310815822278666
2007,KINGSBRIDGE/JEROME PARK,46.35663221814291
2007,KIPS BAY,136.92534446696607
2007,LAURELTON,37.78971338743442
2007,LITTLE ITALY,251.35222624638837
2007,LITTLE NECK,66.54697118939391
2007,LONG ISLAND CITY,44.910156733390984
2007,LOWER EAST SIDE,203.31973552394228
2007,MADISON,41.5704183791755
2007,MANHATTAN BEACH,45.76532525231773
2007,MANHATTAN VALLEY,172.55810794907669
2007,MANHATTAN-UNKNOWN,166.99896026608278
2007,MARINE PARK,52.99833090527382
2007,MASPETH,39.443589775865014
2007,MELROSE/CONCOURSE,36.13367014155649
2007,MIDDLE VILLAGE,46.115889445463644
2007,MIDTOWN CBD,292.3345984657484
2007,MIDTOWN EAST,291.7082097596109
2007,MIDTOWN WEST,448.0561254692808
2007,MIDWOOD,44.3622690816658
2007,MILL BASIN,53.265090275424754
2007,MORNINGSIDE HEIGHTS,53.80898751907401
2007,MORRIS PARK/VAN NEST,37.976742775311
2007,MORRISANIA/LONGWOOD,26.231003150458726
2007,MOTT HAVEN/PORT MORRIS,28.41506104549338
2007,MOUNT HOPE/MOUNT EDEN,24.74254212629967
2007,MURRAY HILL,261.7043093800355
2007,NAVY YARD,36.90150602888405
2007,NEPONSIT,80.09053584587852
2007,OAKLAND GARDENS,52.7422832307962
2007,OCEAN HILL,47.39157380207804
2007,OCEAN PARKWAY-NORTH,47.93401124231967
2007,OCEAN PARKWAY-SOUTH,48.46367740729672
2007,OLD MILL BASIN,39.04829453196645
2007,OZONE PARK,36.80991661814377
2007,PARK SLOPE,55.55706696313437
2007,PARK SLOPE SOUTH,45.90712085165886
2007,PARKCHESTER,49.442081426206045
2007,PELHAM BAY,30.338942474498648
2007,PELHAM GARDENS,37.252320509036046
2007,PELHAM PARKWAY NORTH,32.95056271723779
2007,PELHAM PARKWAY SOUTH,46.05835645786518
2007,PROSPECT HEIGHTS,51.05246937359039
2007,QUEENS VILLAGE,39.01331051469673
2007,QUEENS-UNKNOWN,35.979413398885164
2007,RED HOOK,51.02316272497526
2007,REGO PARK,44.61238264862924
2007,RICHMOND HILL,38.80268632521987
2007,RIDGEWOOD,45.366633481156015
2007,RIVERDALE,59.89938153692785
2007,ROCKAWAY PARK,67.3546658859139
2007,ROOSEVELT ISLAND,68.2947131608549
2007,ROSEDALE,47.71299718041077
2007,SCHUYLERVILLE/PELHAM BAY,37.52842858099368
2007,SEAGATE,29.02313725490196
2007,SHEEPSHEAD BAY,43.42004078397844
2007,SO. JAMAICA-BAISLEY PARK,39.00480996305633
2007,SOHO,290.044756874688
2007,SOUNDVIEW,26.27783895953103
2007,SOUTH JAMAICA,36.749013002617254
2007,SOUTH OZONE PARK,40.31974165759674
2007,SOUTHBRIDGE,82.12736961649341
2007,SPRING CREEK,25.418151448649265
2007,SPRINGFIELD GARDENS,37.1924901030223
2007,ST. ALBANS,39.77546530579206
2007,SUNNYSIDE,44.82524453641567
2007,SUNSET PARK,44.941226236690746
2007,THROGS NECK,31.93850814301681
2007,TRIBECA,276.7793059404385
2007,UPPER BAY,399.2504378283713
2007,UPPER EAST SIDE (59-79),325.62640544224683
2007,UPPER EAST SIDE (79-96),252.89994338086672
2007,UPPER EAST SIDE (96-110),307.23016429550523
2007,UPPER WEST SIDE (59-79),366.1189217638774
2007,UPPER WEST SIDE (79-96),256.43715263851516
2007,UPPER WEST SIDE (96-116),180.76831039650088
2007,VAN CORTLANDT PARK,84.0378051894638
2007,WAKEFIELD,33.06238051473283
2007,WASHINGTON HEIGHTS LOWER,55.47868161747818
2007,WASHINGTON HEIGHTS UPPER,127.41789762627747
2007,WESTCHESTER,55.625600114845156
2007,WHITESTONE,48.69520299462081
2007,WILLIAMSBRIDGE,31.39329831372414
2007,WILLIAMSBURG-CENTRAL,34.332312938748196
2007,WILLIAMSBURG-EAST,31.18278119589839
2007,WILLIAMSBURG-NORTH,47.350038038364936
2007,WILLIAMSBURG-SOUTH,48.12499548880515
2007,WINDSOR TERRACE,57.43392479996047
2007,WOODHAVEN,33.533127762889066
2007,WOODLAWN,41.371117166212535
2007,WOODSIDE,40.73588524509528
2007,WYCKOFF HEIGHTS,25.605672986276698
2008,1021,179.8145359672009
2008,1026,197.68333673261267
2008,3004,39.43384962447385
2008,3019,56.25344089310292
2008,AIRPORT JFK,41.10868047116109
2008,AIRPORT LA GUARDIA,39.29422214702648
2008,ALPHABET CITY,137.44965676677836
2008,ARVERNE,37.539801258132286
2008,ASTORIA,54.734270069367135
2008,BATH BEACH,50.474321151474356
2008,BATHGATE,25.06632273083913
2008,BAY RIDGE,55.8405147727393
2008,BAYCHESTER,34.32453643954073
2008,BAYSIDE,48.38790714216525
2008,BEDFORD PARK/NORWOOD,34.25004920732926
2008,BEDFORD STUYVESANT,38.891423739365194
2008,BEECHHURST,56.709779807762594
2008,BELLE HARBOR,54.44364827394713
2008,BELLEROSE,53.878488576570554
2008,BELMONT,30.95499137763112
2008,BENSONHURST,45.91181708798125
2008,BERGEN BEACH,50.93091985436954
2008,BOERUM HILL,83.64319455066966
2008,BOROUGH PARK,44.228406127084206
2008,BREEZY POINT,82.2740841248304
2008,BRIARWOOD,43.59126225724343
2008,BRIGHTON BEACH,48.17953261713296
2008,BROAD CHANNEL,45.247833302600036
2008,BRONX PARK,30.384653697835496
2008,BRONX-UNKNOWN,27.554955894992048
2008,BRONXDALE,38.2699433383114
2008,BROOKLYN HEIGHTS,76.25262673563948
2008,BROOKLYN-UNKNOWN,49.970397763759706
2008,BROWNSVILLE,39.53271902676085
2008,BUSH TERMINAL,41.6656152757726
2008,BUSHWICK,43.40093079189045
2008,CAMBRIA HEIGHTS,38.81338541270655
2008,CANARSIE,38.614256612301105
2008,CARROLL GARDENS,79.19913997350396
2008,CASTLE HILL/UNIONPORT,30.960452929229316
2008,CHELSEA,253.17403947698634
2008,CHINATOWN,152.1780646201706
2008,CITY ISLAND,51.09362624430502
2008,CITY ISLAND-PELHAM STRIP,128.1773553195901
2008,CIVIC CENTER,260.849504824527
2008,CLINTON,271.26751386394756
2008,CLINTON HILL,50.35973439900001
2008,CO-OP CITY,43.362005302026134
2008,COBBLE HILL,108.14255799063501
2008,COBBLE HILL-WEST,86.21436855078412
2008,COLLEGE POINT,49.63888762384494
2008,CONEY ISLAND,42.065082979378
2008,CORONA,47.460375278305314
2008,COUNTRY CLUB,49.58683391023331
2008,CROTONA PARK,27.400791849448037
2008,CROWN HEIGHTS,45.769338687277596
2008,CYPRESS HILLS,56.69183493682806
2008,DOUGLASTON,66.44272781922673
2008,DOWNTOWN-FULTON FERRY,134.91018406817918
2008,DOWNTOWN-FULTON MALL,107.12820484155354
2008,DOWNTOWN-METROTECH,76.78549911184247
2008,DYKER HEIGHTS,47.8460792079464
2008,EAST ELMHURST,44.27561059062869
2008,EAST NEW YORK,38.087733944753325
2008,EAST RIVER,46.424618298173414
2008,EAST TREMONT,24.884922190722666
2008,EAST VILLAGE,159.4462172473515
2008,ELMHURST,43.15473832594091
2008,FAR ROCKAWAY,37.539801258132286
2008,FASHION,198.85487510222467
2008,FIELDSTON,66.13453078183205
2008,FINANCIAL,266.548647005795
2008,FLATBUSH-CENTRAL,47.114612422236235
2008,FLATBUSH-EAST,41.95135127759168
2008,FLATBUSH-LEFFERTS GARDEN,35.55024603552902
2008,FLATBUSH-NORTH,36.57603388714629
2008,FLATIRON,260.8929663909408
2008,FLATLANDS,41.26227771959902
2008,FLORAL PARK,63.911969116229976
2008,FLUSHING MEADOW PARK,52.99186589242683
2008,FLUSHING-NORTH,50.06663315680819
2008,FLUSHING-SOUTH,51.46680724406984
2008,FORDHAM,25.349552562976726
2008,FOREST HILLS,46.4785071844397
2008,FORT GREENE,62.80159538486858
2008,FRESH MEADOWS,56.47782173959474
2008,GERRITSEN BEACH,50.29091748729717
2008,GLEN OAKS,72.00424074693456
2008,GLENDALE,48.124840787130424
2008,GOWANUS,62.10069180881562
2008,GRAMERCY,219.9137605648141
2008,GRAVESEND,45.88548555211154
2008,GREENPOINT,33.65532689882622
2008,GREENWICH VILLAGE-CENTRAL,238.87208838509176
2008,GREENWICH VILLAGE-WEST,200.86473104113935
2008,HAMMELS,54.44364827394713
2008,HARLEM-CENTRAL,91.13450620400005
2008,HARLEM-EAST,97.14309777808963
2008,HARLEM-UPPER,70.84044625136049
2008,HARLEM-WEST,39.71552373930383
2008,HIGHBRIDGE/MORRIS HEIGHTS,26.401504131623824
2008,HILLCREST,48.99682634158547
2008,HOLLIS,41.908542644602235
2008,HOLLIS HILLS,49.20560093219012
2008,HOLLISWOOD,43.510596599628904
2008,HOWARD BEACH,47.51134106688615
2008,HUNTS POINT,28.46044571497601
2008,INWOOD,150.52435532065604
2008,JACKSON HEIGHTS,43.294978578937425
2008,JAMAICA,35.233950465028286
2008,JAMAICA BAY,42.71513186269188
2008,JAMAICA ESTATES,48.90618341902257
2008,JAMAICA HILLS,39.48765555500851
2008,JAVITS CENTER,219.75690784306278
2008,KENSINGTON,50.16772138405305
2008,KEW GARDENS,44.48632723099563
2008,KINGSBRIDGE HTS/UNIV HTS,29.798519554184878
2008,KINGSBRIDGE/JEROME PARK,47.58220461465547
2008,KIPS BAY,129.63104335341038
2008,LAURELTON,40.1601638058396
2008,LITTLE ITALY,214.78122237394328
2008,LITTLE NECK,69.55370862344786
2008,LONG ISLAND CITY,48.71113536369694
2008,LOWER EAST SIDE,185.11477438611612
2008,MADISON,44.142740602283574
2008,MANHATTAN BEACH,49.59069495163494
2008,MANHATTAN VALLEY,159.82716255429202
2008,MANHATTAN-UNKNOWN,167.74048817263434
2008,MARINE PARK,55.70470751531999
2008,MASPETH,42.753329981273566
2008,MELROSE/CONCOURSE,38.01478846057433
2008,MIDDLE VILLAGE,48.64980249264721
2008,MIDTOWN CBD,247.4207943109815
2008,MIDTOWN EAST,252.94849483484774
2008,MIDTOWN WEST,364.76448321109916
2008,MIDWOOD,47.045981582204156
2008,MILL BASIN,56.69736842105263
2008,MORNINGSIDE HEIGHTS,57.13753673289344
2008,MORRIS PARK/VAN NEST,41.43104102089797
2008,MORRISANIA/LONGWOOD,28.79549420809944
2008,MOTT HAVEN/PORT MORRIS,31.220998651084113
2008,MOUNT HOPE/MOUNT EDEN,26.613428999417028
2008,MURRAY HILL,212.71221632291574
2008,NAVY YARD,41.04534115140075
2008,NEPONSIT,86.015355761341
2008,OAKLAND GARDENS,54.50195028566854
2008,OCEAN HILL,50.82249979731187
2008,OCEAN PARKWAY-NORTH,50.3797605645084
2008,OCEAN PARKWAY-SOUTH,51.487304800156274
2008,OLD MILL BASIN,41.53264156882065
2008,OZONE PARK,39.0729149363222
2008,PARK SLOPE,58.57844005465162
2008,PARK SLOPE SOUTH,49.176555896609536
2008,PARKCHESTER,49.62842551208139
2008,PELHAM BAY,35.3722915550111
2008,PELHAM GARDENS,40.57160613174976
2008,PELHAM PARKWAY NORTH,36.108324563092886
2008,PELHAM PARKWAY SOUTH,46.907944184757895
2008,PROSPECT HEIGHTS,53.73264140279367
2008,QUEENS VILLAGE,41.23516252328573
2008,QUEENS-UNKNOWN,39.25463964138443
2008,RED HOOK,56.276395917634915
2008,REGO PARK,46.66095267661771
2008,RICHMOND HILL,40.724003597473136
2008,RIDGEWOOD,48.41425277543577
2008,RIVERDALE,60.15363562807178
2008,ROCKAWAY PARK,71.17909106292382
2008,ROOSEVELT ISLAND,71.7693807898586
2008,ROSEDALE,50.36101861569587
2008,SCHUYLERVILLE/PELHAM BAY,41.09285042431684
2008,SEAGATE,34.53947100712106
2008,SHEEPSHEAD BAY,46.97330989585974
2008,SO. JAMAICA-BAISLEY PARK,40.51837278593888
2008,SOHO,244.8321593126176
2008,SOUNDVIEW,28.982823986834042
2008,SOUTH JAMAICA,39.45551027550909
2008,SOUTH OZONE PARK,40.05028019679993
2008,SOUTHBRIDGE,89.3781252926304
2008,SPRING CREEK,29.534128016739686
2008,SPRINGFIELD GARDENS,38.63849154774991
2008,ST. ALBANS,42.0830011931517
2008,SUNNYSIDE,49.34097453160792
2008,SUNSET PARK,47.62051880793216
2008,THROGS NECK,35.72144138380496
2008,TRIBECA,290.71945213348476
2008,UPPER BAY,494.5521098118963
2008,UPPER EAST SIDE (59-79),255.23351086234038
2008,UPPER EAST SIDE (79-96),203.38247078043642
2008,UPPER EAST SIDE (96-110),232.09124032598083
2008,UPPER WEST SIDE (59-79),245.22480904666907
2008,UPPER WEST SIDE (79-96),220.99060424001814
2008,UPPER WEST SIDE (96-116),146.61539651205004
2008,VAN CORTLANDT PARK,81.80228101438337
2008,WAKEFIELD,35.842037923517914
2008,WASHINGTON HEIGHTS LOWER,56.201260113456435
2008,WASHINGTON HEIGHTS UPPER,120.37331894235602
2008,WESTCHESTER,57.2759826155959
2008,WHITESTONE,50.80405436088761
2008,WILLIAMSBRIDGE,34.055485378296225
2008,WILLIAMSBURG-CENTRAL,38.13955116048426
2008,WILLIAMSBURG-EAST,34.5398829625086
2008,WILLIAMSBURG-NORTH,52.15147479179719
2008,WILLIAMSBURG-SOUTH,50.99437837386423
2008,WINDSOR TERRACE,58.77742503292197
2008,WOODHAVEN,35.431389760144135
2008,WOODLAWN,44.729142857142854
2008,WOODSIDE,43.93108989356119
2008,WYCKOFF HEIGHTS,28.45071165699401
2009,1021,139.43457548981945
2009,1026,202.25123254754112
2009,3004,39.29213451762472
2009,3019,55.63461896083609
2009,AIRPORT JFK,43.48492513186011
2009,AIRPORT LA GUARDIA,38.716595535128036
2009,ALPHABET CITY,131.1641843086883
2009,ARVERNE,39.539067202903524
2009,ASTORIA,52.72480727629419
2009,BATH BEACH,50.09462982752726
2009,BATHGATE,25.566205410573104
2009,BAY RIDGE,54.20304657612457
2009,BAYCHESTER,34.44589148221872
2009,BAYSIDE,49.20125076589786
2009,BEDFORD PARK/NORWOOD,34.193821376397466
2009,BEDFORD STUYVESANT,39.36499076259118
2009,BEECHHURST,56.184455372854735
2009,BELLE HARBOR,54.85561166599558
2009,BELLEROSE,53.86636005069306
2009,BELMONT,31.226418166929154
2009,BENSONHURST,46.03006973853591
2009,BERGEN BEACH,51.130251835732565
2009,BOERUM HILL,78.05267729614589
2009,BOROUGH PARK,44.37857648649496
2009,BREEZY POINT,82.50522813688212
2009,BRIARWOOD,43.001031939278015
2009,BRIGHTON BEACH,49.06484733447587
2009,BROAD CHANNEL,48.96574585635359
2009,BRONX PARK,30.561778570733065
2009,BRONX-UNKNOWN,27.88228339614537
2009,BRONXDALE,37.997493195519894
2009,BROOKLYN HEIGHTS,72.15039794301403
2009,BROOKLYN-UNKNOWN,48.979789718037594
2009,BROWNSVILLE,39.82000610178904
2009,BUSH TERMINAL,40.47683556440011
2009,BUSHWICK,43.606994643685375
2009,CAMBRIA HEIGHTS,39.251962718436
2009,CANARSIE,39.290031499437816
2009,CARROLL GARDENS,74.66386059639258
2009,CASTLE HILL/UNIONPORT,31.07227698286814
2009,CHELSEA,208.5665076330608
2009,CHINATOWN,142.3666054194076
2009,CITY ISLAND,51.11985633339856
2009,CITY ISLAND-PELHAM STRIP,126.20363476376284
2009,CIVIC CENTER,192.2130970550674
2009,CLINTON,246.67458770937364
2009,CLINTON HILL,48.81033108660324
2009,CO-OP CITY,44.05289744567289
2009,COBBLE HILL,98.96810441189172
2009,COBBLE HILL-WEST,80.18238488703393
2009,COLLEGE POINT,49.37686840749916
2009,CONEY ISLAND,42.891690763118646
2009,CORONA,45.7987180878607
2009,COUNTRY CLUB,48.967928098012806
2009,CROTONA PARK,27.740547977060373
2009,CROWN HEIGHTS,45.17778394240767
2009,CYPRESS HILLS,54.798742604503765
2009,DOUGLASTON,63.68847608622541
2009,DOWNTOWN-FULTON FERRY,120.3436320580182
2009,DOWNTOWN-FULTON MALL,98.41423688145345
2009,DOWNTOWN-METROTECH,81.68194899740374
2009,DYKER HEIGHTS,46.91896285207358
2009,EAST ELMHURST,42.70890984900182
2009,EAST NEW YORK,38.13414415506882
2009,EAST RIVER,45.689454975103246
2009,EAST TREMONT,25.334298763107682
2009,EAST VILLAGE,146.97704474679364
2009,ELMHURST,42.56059115435689
2009,FAR ROCKAWAY,39.539067202903524
2009,FASHION,187.4271514107413
2009,FIELDSTON,67.60616706767537
2009,FINANCIAL,220.40417817921033
2009,FLATBUSH-CENTRAL,46.31852112220116
2009,FLATBUSH-EAST,42.53854430046447
2009,FLATBUSH-LEFFERTS GARDEN,36.27134191238885
2009,FLATBUSH-NORTH,36.82624512773073
2009,FLATIRON,253.47515892385573
2009,FLATLANDS,41.34759123263376
2009,FLORAL PARK,63.5993629134935
2009,FLUSHING MEADOW PARK,49.382840354746875
2009,FLUSHING-NORTH,49.52983715026569
2009,FLUSHING-SOUTH,50.14740244589612
2009,FORDHAM,25.624292048211423
2009,FOREST HILLS,44.97793236009888
2009,FORT GREENE,60.017142946127805
2009,FRESH MEADOWS,55.012773762768916
2009,GERRITSEN BEACH,50.57341935804764
2009,GLEN OAKS,67.54678658505533
2009,GLENDALE,46.34303490057919
2009,GOWANUS,59.34696167230229
2009,GRAMERCY,207.51122343047186
2009,GRAVESEND,45.837529366875444
2009,GREENPOINT,34.04268522030758
2009,GREENWICH VILLAGE-CENTRAL,223.45719112869577
2009,GREENWICH VILLAGE-WEST,192.95449093825923
2009,HAMMELS,54.85561166599558
2009,HARLEM-CENTRAL,83.8456977075552
2009,HARLEM-EAST,96.84995106726657
2009,HARLEM-UPPER,67.41700402594796
2009,HARLEM-WEST,38.72840151078619
2009,HIGHBRIDGE/MORRIS HEIGHTS,26.799191466668763
2009,HILLCREST,47.1042976758001
2009,HOLLIS,41.729291777534414
2009,HOLLIS HILLS,48.33750040804737
2009,HOLLISWOOD,43.588647481396805
2009,HOWARD BEACH,46.69823393985478
2009,HUNTS POINT,29.034874890406957
2009,INWOOD,153.2249791483966
2009,JACKSON HEIGHTS,42.052308392659306
2009,JAMAICA,34.84904904057153
2009,JAMAICA BAY,43.73272692246436
2009,JAMAICA ESTATES,47.4694540606842
2009,JAMAICA HILLS,39.31898557788586
2009,JAVITS CENTER,204.86244152645077
2009,KENSINGTON,49.32924858317983
2009,KEW GARDENS,42.99625579232353
2009,KINGSBRIDGE HTS/UNIV HTS,29.774464496231644
2009,KINGSBRIDGE/JEROME PARK,47.30974321573347
2009,KIPS BAY,117.52119939123092
2009,LAURELTON,40.315069234332825
2009,LITTLE ITALY,188.8688745159147
2009,LITTLE NECK,65.48513058467731
2009,LONG ISLAND CITY,47.32225435876821
2009,LOWER EAST SIDE,169.7697119394243
2009,MADISON,44.749125812809574
2009,MANHATTAN BEACH,50.37805639076417
2009,MANHATTAN VALLEY,142.17299613335712
2009,MANHATTAN-UNKNOWN,146.72183467882584
2009,MARINE PARK,56.25835086633026
2009,MASPETH,41.89977455370251
2009,MELROSE/CONCOURSE,38.42963800546795
2009,MIDDLE VILLAGE,46.83152192677691
2009,MIDTOWN CBD,247.81164875636406
2009,MIDTOWN EAST,217.93140977402945
2009,MIDTOWN WEST,248.34665775105012
2009,MIDWOOD,47.35281015181227
2009,MILL BASIN,55.54572464497935
2009,MORNINGSIDE HEIGHTS,54.3502658823019
2009,MORRIS PARK/VAN NEST,41.247650308163436
2009,MORRISANIA/LONGWOOD,29.12458169051559
2009,MOTT HAVEN/PORT MORRIS,31.306187476142547
2009,MOUNT HOPE/MOUNT EDEN,27.128858656535776
2009,MURRAY HILL,183.20047774129418
2009,NAVY YARD,41.13890587135108
2009,NEPONSIT,82.07476635514018
2009,OAKLAND GARDENS,52.87521225482631
2009,OCEAN HILL,49.74151225096799
2009,OCEAN PARKWAY-NORTH,49.42905645620103
2009,OCEAN PARKWAY-SOUTH,50.99687836437115
2009,OLD MILL BASIN,40.601358937930584
2009,OZONE PARK,38.44208288308396
2009,PARK SLOPE,56.214284842035184
2009,PARK SLOPE SOUTH,47.804180696763204
2009,PARKCHESTER,50.11675068546073
2009,PELHAM BAY,35.34665866646666
2009,PELHAM GARDENS,40.747772168197066
2009,PELHAM PARKWAY NORTH,36.233867861537036
2009,PELHAM PARKWAY SOUTH,47.069756979399536
2009,PROSPECT HEIGHTS,51.98858844311355
2009,QUEENS VILLAGE,41.05751339995606
2009,QUEENS-UNKNOWN,39.36296434151251
2009,RED HOOK,54.736807990357136
2009,REGO PARK,44.86859054527908
2009,RICHMOND HILL,40.22634985454004
2009,RIDGEWOOD,47.239585842278046
2009,RIVERDALE,59.90223877435656
2009,ROCKAWAY PARK,71.18191344945863
2009,ROOSEVELT ISLAND,70.75874547647769
2009,ROSEDALE,49.75020827805011
2009,SCHUYLERVILLE/PELHAM BAY,40.76261264929735
2009,SEAGATE,35.40532513547311
2009,SHEEPSHEAD BAY,47.389269435257425
2009,SO. JAMAICA-BAISLEY PARK,40.884881478822926
2009,SOHO,231.55259196768904
2009,SOUNDVIEW,29.112525669092225
2009,SOUTH JAMAICA,39.06145511572351
2009,SOUTH OZONE PARK,41.56916776661956
2009,SOUTHBRIDGE,81.88034992004515
2009,SPRING CREEK,30.672065741271922
2009,SPRINGFIELD GARDENS,39.426296939266045
2009,ST. ALBANS,41.8942320047025
2009,SUNNYSIDE,47.454143648271334
2009,SUNSET PARK,46.882900040188986
2009,THROGS NECK,36.0608341910954
2009,TRIBECA,255.51979672280285
2009,UPPER BAY,254.23664921465968
2009,UPPER EAST SIDE (59-79),242.75064311058514
2009,UPPER EAST SIDE (79-96),201.38004765942017
2009,UPPER EAST SIDE (96-110),231.21197857501906
2009,UPPER WEST SIDE (59-79),240.34908556829402
2009,UPPER WEST SIDE (79-96),216.31798827464561
2009,UPPER WEST SIDE (96-116),131.91838478489376
2009,VAN CORTLANDT PARK,81.21469965151871
2009,WAKEFIELD,35.4711755711429
2009,WASHINGTON HEIGHTS LOWER,56.468280268471716
2009,WASHINGTON HEIGHTS UPPER,113.06302515293811
2009,WESTCHESTER,57.54063370991149
2009,WHITESTONE,49.698546970535155
2009,WILLIAMSBRIDGE,34.093479112082356
2009,WILLIAMSBURG-CENTRAL,38.688159706629946
2009,WILLIAMSBURG-EAST,35.05095993319057
2009,WILLIAMSBURG-NORTH,51.26856854413152
2009,WILLIAMSBURG-SOUTH,49.9190053715713
2009,WINDSOR TERRACE,57.97022308375007
2009,WOODHAVEN,34.90604834761754
2009,WOODLAWN,43.95326971653101
2009,WOODSIDE,43.1446431619947
2009,WYCKOFF HEIGHTS,29.164160198340703
2010,1021,163.3595812471552
2010,1026,196.47694904091546
2010,3004,39.45282966881578
2010,3019,59.07224280421772
2010,AIRPORT JFK,45.27889085028816
2010,AIRPORT LA GUARDIA,39.02060185185185
2010,ALPHABET CITY,137.64399756860075
2010,ARVERNE,38.8704763263208
2010,ASTORIA,53.949073067109985
2010,BATH BEACH,51.196483244943195
2010,BATHGATE,27.821725946745428
2010,BAY RIDGE,56.471428189073585
2010,BAYCHESTER,34.42379819357602
2010,BAYSIDE,50.302548132133005
2010,BEDFORD PARK/NORWOOD,36.1252544367542
2010,BEDFORD STUYVESANT,40.61716446702625
2010,BEECHHURST,56.55216300540542
2010,BELLE HARBOR,52.89026820495959
2010,BELLEROSE,54.60696149193145
2010,BELMONT,31.738508308182862
2010,BENSONHURST,46.04770516934723
2010,BERGEN BEACH,51.61545350233986
2010,BOERUM HILL,85.6486958283027
2010,BOROUGH PARK,44.95958629755909
2010,BREEZY POINT,85.03658536585365
2010,BRIARWOOD,43.61017978502415
2010,BRIGHTON BEACH,49.34217956913681
2010,BROAD CHANNEL,45.480786577665526
2010,BRONX PARK,31.076684288114294
2010,BRONX-UNKNOWN,28.254797049404804
2010,BRONXDALE,38.15093090765347
2010,BROOKLYN HEIGHTS,77.28589211877271
2010,BROOKLYN-UNKNOWN,51.058564928632876
2010,BROWNSVILLE,40.62278309886928
2010,BUSH TERMINAL,41.37002031901513
2010,BUSHWICK,45.538291807963894
2010,CAMBRIA HEIGHTS,39.457635188892375
2010,CANARSIE,40.0910510572384
2010,CARROLL GARDENS,81.60103581048149
2010,CASTLE HILL/UNIONPORT,31.165809504157664
2010,CHELSEA,235.98644162690167
2010,CHINATOWN,153.78995431494795
2010,CITY ISLAND,51.45902589996587
2010,CITY ISLAND-PELHAM STRIP,135.21812180846064
2010,CIVIC CENTER,217.88245133473794
2010,CLINTON,288.97130200844833
2010,CLINTON HILL,51.79683094541679
2010,CO-OP CITY,43.688785354604924
2010,COBBLE HILL,112.41900685143636
2010,COBBLE HILL-WEST,88.41008013682814
2010,COLLEGE POINT,50.53383203196782
2010,CONEY ISLAND,43.59847573650244
2010,CORONA,46.740591806743176
2010,COUNTRY CLUB,49.718184682230294
2010,CROTONA PARK,27.953959630106112
2010,CROWN HEIGHTS,47.045496094049206
2010,CYPRESS HILLS,58.52215495604507
2010,DOUGLASTON,64.14211612054916
2010,DOWNTOWN-FULTON FERRY,137.62306993642144
2010,DOWNTOWN-FULTON MALL,110.6231959962583
2010,DOWNTOWN-METROTECH,90.99983018146914
2010,DYKER HEIGHTS,47.752480901559096
2010,EAST ELMHURST,43.26974590724943
2010,EAST NEW YORK,39.627095505995975
2010,EAST RIVER,46.2929253884447
2010,EAST TREMONT,25.938022155400436
2010,EAST VILLAGE,160.65224224169413
2010,ELMHURST,43.11042715354787
2010,FAR ROCKAWAY,38.8704763263208
2010,FASHION,216.1076047123402
2010,FIELDSTON,65.71581837328252
2010,FINANCIAL,250.2643313190121
2010,FLATBUSH-CENTRAL,48.54799591607611
2010,FLATBUSH-EAST,42.439579783829416
2010,FLATBUSH-LEFFERTS GARDEN,36.5403313974823
2010,FLATBUSH-NORTH,37.39982914782592
2010,FLATIRON,289.37643572909104
2010,FLATLANDS,42.74677265760747
2010,FLORAL PARK,64.63545968391566
2010,FLUSHING MEADOW PARK,51.245529628497714
2010,FLUSHING-NORTH,50.692606519855644
2010,FLUSHING-SOUTH,52.39649366044645
2010,FORDHAM,29.49830665979929
2010,FOREST HILLS,45.94779151750722
2010,FORT GREENE,64.45997647246587
2010,FRESH MEADOWS,55.592721206122164
2010,GERRITSEN BEACH,51.75090466434186
2010,GLEN OAKS,72.18453598993175
2010,GLENDALE,47.22915622514113
2010,GOWANUS,63.49094049473225
2010,GRAMERCY,230.38592918341408
2010,GRAVESEND,46.262117104432576
2010,GREENPOINT,35.8872123735288
2010,GREENWICH VILLAGE-CENTRAL,251.06474460830722
2010,GREENWICH VILLAGE-WEST,215.27456422350198
2010,HAMMELS,52.89026820495959
2010,HARLEM-CENTRAL,90.73949697135389
2010,HARLEM-EAST,99.35647905724652
