BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4764,47, ,A2, 3120 MICKLE AVENUE                        ,            ,10469,1,0,1,4750,826,1899, 1 , A2 ,0,9/2/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4767,18, ,A1, 3025 KINGSLAND AVENUE                     ,            ,10469,1,0,1,4750,4374,1920, 1 , A1 ,0,9/22/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4767,18, ,A1, 3025 KINGSLAND AVENUE                     ,            ,10469,1,0,1,4750,4374,1920, 1 , A1 ,0,9/22/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4773,21, ,A5, 3025 GUNTHER AVENUE                       ,            ,10469,1,0,1,2700,1890,1955, 1 , A5 ,423470,6/18/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4773,47, ,A2, 3022 TIEMANN AVE                          ,            ,10469,1,0,1,4750,1896,1920, 1 , A2 ,395000,4/13/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4779,20, ,A9, 3111 NEW ENGLAND THRUWAY                  ,            ,10469,1,0,1,2695,1582,1970, 1 , A9 ,0,5/18/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4784,7, ,A5, 2949 KINGSLAND AVENUE                     ,            ,10469,1,0,1,1692,1534,1960, 1 , A5 ,250000,6/8/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4784,69, ,A5, 1616 ADEE AVENUE                          ,            ,10469,1,0,1,1422,1474,1960, 1 , A5 ,0,10/20/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4787,47, ,A1, 2808 KINGSLAND AVENUE                     ,            ,10469,1,0,1,3555,1132,1930, 1 , A1 ,0,10/2/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4789,16, ,A2, 2935 WICKHAM AVENUE                       ,            ,10469,1,0,1,2375,2030,1901, 1 , A2 ,0,8/21/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4789,40, ,A2, 2922 GUNTHER AVENUE                       ,            ,10469,1,0,1,2375,779,1910, 1 , A2 ,125000,8/24/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4790,12, ,A2, 2951 BRUNER AVENUE                        ,            ,10469,1,0,1,2375,396,1910, 1 , A2 ,113645,7/27/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4793,37, ,A1, 2810 GUNTHER AVENUE                       ,            ,10469,1,0,1,4750,1288,1910, 1 , A1 ,400000,6/25/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4794,23, ,A2, 2821 BRUNER AVENUE                        ,            ,10469,1,0,1,2375,1140,1901, 1 , A2 ,135000,9/30/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4794,53, ,A2, 2848 WICKHAM AVENUE                       ,            ,10469,1,0,1,2375,2234,1935, 1 , A2 ,320000,7/23/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4796,5, ,A2, 2941 GRACE AVENUE                         ,            ,10469,1,0,1,4750,1000,1925, 1 , A2 ,325943,9/3/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4883,51, ,B3, 3442 WICKHAM AVENUE                       ,            ,10469,2,0,2,6099,4019,1930, 1 , A2 ,165000,11/9/2009
