BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,2950,28, ,C0, 725 FAIRMOUNT PLACE                       ,            ,10457,3,0,3,1365,3997,2006, 1 , C0 ,630000,5/8/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,2960,42, ,C0, 1937 SOUTHERN BOULEVARD                   ,            ,10460,3,0,3,906,2700,2006, 1 , C0 ,400000,9/5/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,2960,43, ,C0, 1935 SOUTHERN BOULEVARD                   ,            ,10460,3,0,3,1130,3000,2006, 1 , C0 ,540000,3/26/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,2960,44, ,C0, 1933 SOUTHERN BOULEVARD                   ,            ,10460,3,0,3,1083,3000,2006, 1 , C0 ,535500,3/26/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,2960,143, ,C0, 885 ELSMERE PLACE                         ,            ,10460,3,0,3,1500,3600,2006, 1 , C0 ,666750,1/11/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,2960,144, ,C0, 883 ELSMERE PLACE                         ,            ,10460,3,0,3,1500,3600,2006, 1 , C0 ,610000,10/10/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,2960,145, ,C0, 881 ELSMERE PLACE                         ,            ,10460,3,0,3,1500,2700,2006, 1 , C0 ,550000,7/25/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,2960,146, ,C0, 879 ELSMERE PLACE                         ,            ,10460,3,0,3,1500,3600,2006, 1 , C0 ,600000,3/5/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,  ,3068,41, ,  , 1989 ARTHUR AVENUE                        ,            ,10457,0,0,0,0,0,0, 1 , C0 ,500000,11/24/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,  ,3068,42, ,  , 1987 ARTHUR AVENUE                        ,            ,10457,0,0,0,0,0,0, 1 , C0 ,0,11/24/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,  ,3068,44, ,  , 585 EAST 178 STREET                       ,            ,10457,0,0,0,0,0,0, 1 , C0 ,0,11/24/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3069,98, ,C0, 2023 HUGHES AVENUE                        ,            ,10457,3,0,3,2660,3300,1931, 1 , C0 ,0,10/1/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3079,57, ,C0, 1988 BELMONT AVENUE                       ,            ,10457,3,0,3,2454,4460,1910, 1 , C0 ,572900,1/30/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3080,68, ,C0, 2009 CROTONA AVENUE                       ,            ,10457,3,0,3,2500,5020,2006, 1 , C0 ,551946,4/7/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3080,72, ,C0, 679 EAST 179 STREET                       ,            ,10457,3,0,3,1250,3920,2007, 1 , C0 ,700000,1/11/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3080,172, ,C0, 675 EAST 179 STREET                       ,            ,10457,3,0,3,1250,3920,2007, 1 , C0 ,690000,3/6/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3093,44, ,C0, 1981 PROSPECT AVENUE                      ,            ,10457,3,0,3,1967,2280,1994, 1 , C0 ,385000,9/19/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3096,10, ,C0, 2100 CLINTON AVENUE                       ,            ,10457,3,0,3,1980,2820,1996, 1 , C0 ,325000,4/28/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3096,56, ,C0, 716 EAST 181ST STREET                     ,            ,10457,3,0,3,3502,3072,1925, 1 , C0 ,455000,1/17/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3096,63, ,C0, 2117 CLINTON AVE                          ,            ,10457,3,0,3,1680,3159,1925, 1 , C0 ,1000,11/17/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3096,155, ,C0, 712 EAST 181                              ,            ,10457,3,0,3,2254,3668,2006, 1 , C0 ,0,5/29/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,  ,3106,35, ,  , 1983 MAPES AVENUE                         ,            ,10460,0,0,0,0,0,0, 1 , C0 ,89000,3/31/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3107,131, ,C0, 816 EAST 178 STREET                       ,            ,10460,3,0,3,2475,5173,2007, 1 , C0 ,660000,3/27/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3107,132, ,C0, 818 EAST 178 STREET                       ,            ,10460,3,0,3,2475,5169,2007, 1 , C0 ,696808,8/13/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3122,58, ,C0, 2083 DALY AVENUE                          ,            ,10460,3,0,3,2763,4554,2005, 1 , C0 ,578000,7/2/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3122,58, ,C0, 2083 DALY AVENUE                          ,            ,10460,3,0,3,2763,4554,2005, 1 , C0 ,0,7/2/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3122,65, ,C0, 2075 DALY AVENUE                          ,            ,10460,3,0,3,2275,3603,2003, 1 , C0 ,561350,1/10/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3122,82, ,C0, 915 EAST 178 STREET                       ,            ,10460,3,0,3,1660,3000,1909, 1 , C0 ,325000,11/12/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3122,124, ,C0, 2003 DALY AVENUE                          ,            ,10460,3,0,3,2406,3231,2006, 1 , C0 ,425000,8/28/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3122,222, ,C0, 2007 DALY AVENUE                          ,            ,10460,3,0,3,2455,3300,2006, 1 , C0 ,430950,10/7/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3125,48, ,C0, 2140 HONEYWELL AVENUE                     ,            ,10460,3,0,3,1163,3180,1931, 1 , C0 ,0,5/22/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3128,124, ,C0, 950 EAST 181 STREET                       ,            ,10460,3,0,3,2561,3013,1997, 1 , C0 ,514100,9/29/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3128,125, ,C0, 952 EAST 181 STREET                       ,            ,10460,3,0,3,2561,3013,1997, 1 , C0 ,625000,2/28/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3906,84, ,C0, 363 BRONX PARK AVENUE                     ,            ,10460,3,0,3,2500,2984,1905, 1 , C0 ,0,8/15/2008
2,EAST TREMONT             ,03  THREE FAMILY HOMES                      ,1,3906,84, ,C0, 363 BRONX PARK AVENUE                     ,            ,10460,3,0,3,2500,2984,1905, 1 , C0 ,0,8/1/2008
2,EAST TREMONT             ,05  TAX CLASS 1 VACANT LAND                 ,1B,3070,11, ,V0, 2120 ARTHUR AVENUE                        ,            ,10457,0,0,0,1511,0,0, 1 , V0 ,0,2/26/2008
2,EAST TREMONT             ,05  TAX CLASS 1 VACANT LAND                 ,1B,3070,12, ,V0, ARTHUR AVENUE                             ,            ,10457,0,0,0,1511,0,0, 1 , V0 ,0,2/26/2008
2,EAST TREMONT             ,05  TAX CLASS 1 VACANT LAND                 ,  ,3079,7, ,  , HUGHES AVENUE                             ,            ,10457,0,0,0,0,0,0, 1 , V0 ,0,8/11/2008
2,EAST TREMONT             ,05  TAX CLASS 1 VACANT LAND                 ,  ,3079,8, ,  , 1972 HUGHES AVENUE                        ,            ,10457,0,0,0,0,0,0, 1 , V0 ,0,8/11/2008
2,EAST TREMONT             ,05  TAX CLASS 1 VACANT LAND                 ,2,3079,9, ,D1, HUGHES AVENUE                             ,            ,10457,55,0,55,10195,28510,2010, 1 , V3 ,0,8/11/2008
2,EAST TREMONT             ,05  TAX CLASS 1 VACANT LAND                 ,1B,3125,34, ,V0, HONEYWELL AVENUE                          ,            ,10460,0,0,0,1667,0,0, 1 , V0 ,0,5/22/2008
2,EAST TREMONT             ,06  TAX CLASS 1 - OTHER                     ,1,3125,47, ,G0, HONEYWELL AVENUE                          ,            ,10460,0,0,0,736,0,0, 1 , G0 ,0,5/22/2008
2,EAST TREMONT             ,07  RENTALS - WALKUP APARTMENTS             ,2B,2950,40, ,C1, 1904 CROTONA AVENUE                       ,            ,10457,8,0,8,2777,9240,1931, 2 , C1 ,0,8/5/2008
2,EAST TREMONT             ,07  RENTALS - WALKUP APARTMENTS             ,2A,3070,4, ,C3, 2108 ARTHUR AVENUE                        ,            ,10457,4,0,4,2329,4692,1931, 2 , C3 ,499900,6/13/2008
2,EAST TREMONT             ,07  RENTALS - WALKUP APARTMENTS             ,2,3080,1, ,C1, 2016 HUGHES AVENUE                        ,            ,10457,20,0,20,3317,16500,1912, 2 , C1 ,2400000,6/24/2008
2,EAST TREMONT             ,07  RENTALS - WALKUP APARTMENTS             ,2,3080,46, ,C1, 2015 BELMONT AVENUE                       ,            ,10457,20,0,20,3878,17885,1924, 2 , C1 ,0,6/24/2008
2,EAST TREMONT             ,07  RENTALS - WALKUP APARTMENTS             ,2,3119,21, ,C1, 2115 MOHEGAN AVENUE                       ,            ,10460,25,0,25,4796,19800,1916, 2 , C1 ,1550000,12/2/2008
2,EAST TREMONT             ,07  RENTALS - WALKUP APARTMENTS             ,2,3124,43, ,C7, 2132 MOHEGAN AVENUE                       ,            ,10460,12,2,14,2798,9820,1931, 2 , C7 ,985000,6/11/2008
2,EAST TREMONT             ,07  RENTALS - WALKUP APARTMENTS             ,2,3908,1, ,C5, 362 BRONX PARK AVENUE                     ,            ,10460,15,0,15,1700,3675,1902, 2 , C5 ,10,3/4/2008
2,EAST TREMONT             ,08  RENTALS - ELEVATOR APARTMENTS           ,2,3122,31, ,D1, 901 EAST 179TH STREET                     ,            ,10460,49,0,49,9515,44274,1924, 2 , D1 ,10650000,6/18/2008
2,EAST TREMONT             ,08  RENTALS - ELEVATOR APARTMENTS           ,2,3122,67, ,D1, 915 EAST 179 STREET                       ,            ,10460,43,0,43,9112,42474,1924, 2 , D1 ,0,6/18/2008
2,EAST TREMONT             ,09  COOPS - WALKUP APARTMENTS               ,2,3111,4, ,C6," 2120 MAPES AVE, 2F                        ",            ,10460,0,0,0,0,0,1914, 2 , C6 ,99000,1/30/2008
2,EAST TREMONT             ,09  COOPS - WALKUP APARTMENTS               ,2,3130,7, ,C6," 1990 VYSE AVENUE, B                       ",            ,10460,0,0,0,0,0,1992, 2 , C6 ,64698,1/25/2008
2,EAST TREMONT             ,09  COOPS - WALKUP APARTMENTS               ,2,3130,7, ,C6," 978 EAST 178TH STREET, A                  ",            ,10460,0,0,0,0,0,1992, 2 , C6 ,90270,4/4/2008
2,EAST TREMONT             ,10  COOPS - ELEVATOR APARTMENTS             ,2,3095,7, ,D4," 700 OAKLAND PLACE, 5E                     ",            ,10457,0,0,0,0,0,1931, 2 , D4 ,35000,3/28/2008
2,EAST TREMONT             ,10  COOPS - ELEVATOR APARTMENTS             ,2,3095,7, ,D4," 700 OAKLAND PLACE, 6E                     ",            ,10457,0,0,0,0,0,1931, 2 , D4 ,30000,3/28/2008
2,EAST TREMONT             ,12  CONDOS - WALKUP APARTMENTS              ,2,3083,1008, ,R2, 2135 CROTONA AVENUE                       ,2D          ,10457,1,0,1,0,0,2006, 2 , R2 ,275000,3/20/2008
2,EAST TREMONT             ,12  CONDOS - WALKUP APARTMENTS              ,2,3083,1011, ,R2, 2135 CROTONA AVENUE                       ,3C          ,10457,1,0,1,0,0,2006, 2 , R2 ,249000,5/15/2008
2,EAST TREMONT             ,12  CONDOS - WALKUP APARTMENTS              ,2,3083,1013, ,R2, 2135 CROTONA AVENUE                       ,4A          ,10457,1,0,1,0,0,2006, 2 , R2 ,275000,3/19/2008
2,EAST TREMONT             ,12  CONDOS - WALKUP APARTMENTS              ,2,3083,1014, ,R2, 2135 CROTONA AVENUE                       ,4B          ,10457,1,0,1,0,0,2006, 2 , R2 ,278850,2/5/2008
2,EAST TREMONT             ,12  CONDOS - WALKUP APARTMENTS              ,2,3083,1016, ,R2, 2135 CROTONA AVENUE                       ,4D          ,10457,1,0,1,0,0,2006, 2 , R2 ,278850,2/20/2008
2,EAST TREMONT             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3125,1002, ,R4, 2155 DALY AVENUE                          ,1B          ,10460,1,0,1,0,0,2007, 2 , R4 ,233220,10/24/2008
2,EAST TREMONT             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3125,1006, ,R4, 2155 DALY AVENUE                          ,3B          ,10460,1,0,1,0,0,2007, 2 , R4 ,270000,10/31/2008
2,EAST TREMONT             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3125,1007, ,R4, 2155 DALY AVENUE                          ,4A          ,10460,1,0,1,0,0,2007, 2 , R4 ,355000,11/7/2008
2,EAST TREMONT             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3125,1009, ,R4, 2155 DALY AVENUE                          ,5A          ,10460,1,0,1,0,0,2007, 2 , R4 ,354900,11/19/2008
2,EAST TREMONT             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3125,1010, ,R4, 2155 DALY AVENUE                          ,5B          ,10460,1,0,1,0,0,2007, 2 , R4 ,288000,10/31/2008
2,EAST TREMONT             ,22  STORE BUILDINGS                         ,4,2950,54, ,K9, 708 EAST TREMONT AVENUE                   ,            ,10457,0,5,5,23682,48508,1927, 4 , K9 ,0,2/1/2008
2,EAST TREMONT             ,22  STORE BUILDINGS                         ,4,2956,10, ,K1, 772 EAST TREMONT AVENUE                   ,            ,10460,0,1,1,2500,2500,1931, 4 , K1 ,525000,2/27/2008
2,EAST TREMONT             ,22  STORE BUILDINGS                         ,4,2960,59, ,K2, 850 EAST TREMONT AVENUE                   ,            ,10460,0,5,5,4584,6364,1915, 4 , K2 ,0,11/19/2008
2,EAST TREMONT             ,22  STORE BUILDINGS                         ,4,3060,1, ,K9, 535 EAST TREMONT AVENUE                   ,            ,10457,0,7,7,3567,14268,1931, 4 , K9 ,2600000,1/25/2008
2,EAST TREMONT             ,22  STORE BUILDINGS                         ,4,4005,3, ,K1, 1125 EAST 179 STREET                      ,            ,10460,0,1,1,2086,306,1926, 4 , K9 ,200000,3/6/2008
2,EAST TREMONT             ,27  FACTORIES                               ,4,3016,60, ,F4, 1927 WEST FARMS ROAD                      ,            ,10460,0,1,1,19000,16000,1931, 4 , F4 ,0,3/12/2008
2,EAST TREMONT             ,29  COMMERCIAL GARAGES                      ,4,3016,11, ,G7, RODMAN PLACE                              ,            ,10460,0,0,0,5293,0,1993, 4 , G7 ,4100000,1/23/2008
2,EAST TREMONT             ,29  COMMERCIAL GARAGES                      ,4,3016,21, ,G2, 1899 WEST FARMS ROAD                      ,            ,10460,0,1,1,5292,5292,1924, 4 , G2 ,0,1/23/2008
2,EAST TREMONT             ,29  COMMERCIAL GARAGES                      ,2,3068,77, ,D1, 614 EAST 179 STREET                       ,            ,10457,27,0,27,9279,31270,2010, 4 , G7 ,1300000,5/7/2008
2,EAST TREMONT             ,29  COMMERCIAL GARAGES                      ,2,3069,93, ,D7, 2031 HUGHES AVENUE                        ,            ,10457,54,1,55,13142,63931,2009, 4 , G6 ,0,6/30/2008
2,EAST TREMONT             ,29  COMMERCIAL GARAGES                      ,2,3069,95, ,D7, 2029 HUGHES AVENUE                        ,            ,10457,19,1,20,4900,0,0, 4 , G6 ,1600000,6/30/2008
2,EAST TREMONT             ,29  COMMERCIAL GARAGES                      ,4,3069,100, ,G7, 2017 HUGHES AVENUE                        ,            ,10457,0,0,0,2813,0,0, 4 , G7 ,800000,5/7/2008
2,EAST TREMONT             ,29  COMMERCIAL GARAGES                      ,2,3069,101, ,D1, 2013 HUGHES AVENUE                        ,            ,10457,38,0,38,5849,20610,2010, 4 , G7 ,0,5/7/2008
2,EAST TREMONT             ,29  COMMERCIAL GARAGES                      ,4,3125,49, ,G9, 2138 HONEYWELL AVENUE                     ,            ,10460,0,1,1,2768,200,1931, 4 , G9 ,0,5/22/2008
2,EAST TREMONT             ,29  COMMERCIAL GARAGES                      ,4,3128,7, ,G7, 2116 DALY AVENUE                          ,            ,10460,0,0,0,3850,0,0, 4 , G7 ,193467,11/10/2008
2,EAST TREMONT             ,30  WAREHOUSES                              ,4,3016,13, ,E3, 1905 WEST FARMS ROAD                      ,            ,10460,0,1,1,17500,16500,1931, 4 , E3 ,0,1/23/2008
2,EAST TREMONT             ,31  COMMERCIAL VACANT LAND                  ,1B,3070,8, ,V0, ARTHUR AVENUE                             ,            ,10457,0,0,0,2310,0,0, 4 , V1 ,950000,2/26/2008
2,EAST TREMONT             ,31  COMMERCIAL VACANT LAND                  ,  ,3079,5, ,  , BELMONT AVENUE                            ,            ,10457,0,0,0,0,0,0, 4 , V1 ,0,8/11/2008
2,EAST TREMONT             ,31  COMMERCIAL VACANT LAND                  ,  ,3079,6, ,  , HUGHES AVENUE                             ,            ,10457,0,0,0,0,0,0, 4 , V1 ,0,8/11/2008
2,EAST TREMONT             ,41  TAX CLASS 4 - OTHER                     ,4,3016,66, ,Z9, 1923 WEST FARMS ROAD                      ,            ,10460,0,0,0,8415,0,0, 4 , Z9 ,3850000,3/12/2008
2,EAST TREMONT             ,41  TAX CLASS 4 - OTHER                     ,4,3060,2, ,Z9, 4216 3 AVENUE                             ,            ,10457,0,1,1,1820,6375,1931, 4 , Z9 ,700000,1/25/2008
2,EAST TREMONT             ,41  TAX CLASS 4 - OTHER                     ,4,3068,1, ,Z3, 575 EAST TREMONT AVENUE                   ,            ,10457,0,1,1,10122,14355,1925, 4 , Z3 ,0,4/28/2008
2,FIELDSTON                ,01  ONE FAMILY HOMES                        ,1,5807,635, ,A3, 4456 WALDO AVENUE                         ,            ,10471,1,0,1,7500,4188,1915, 1 , A3 ,1900000,2/26/2008
2,FIELDSTON                ,01  ONE FAMILY HOMES                        ,1,5807,635, ,A3, 4456 WALDO AVENUE                         ,            ,10471,1,0,1,7500,4188,1915, 1 , A3 ,0,2/1/2008
2,FIELDSTON                ,01  ONE FAMILY HOMES                        ,1,5809,465, ,A3, 4510 GREYSTONE AVENUE                     ,            ,10471,1,0,1,9242,3588,1940, 1 , A3 ,860000,3/14/2008
2,FIELDSTON                ,01  ONE FAMILY HOMES                        ,1,5809,465, ,A3, 4510 GREYSTONE AVENUE                     ,            ,10471,1,0,1,9242,3588,1940, 1 , A3 ,0,3/14/2008
2,FIELDSTON                ,01  ONE FAMILY HOMES                        ,1,5809,478, ,A3, 4530 GREYSTONE AVENUE                     ,            ,10471,1,0,1,9632,3164,1920, 1 , A3 ,1700000,9/18/2008
2,FIELDSTON                ,01  ONE FAMILY HOMES                        ,1,5812,80, ,A3, 4503 FIELDSTON ROAD                       ,            ,10471,1,0,1,13050,2984,1915, 1 , A3 ,1800000,11/11/2008
2,FIELDSTON                ,01  ONE FAMILY HOMES                        ,1,5813,130, ,A3, 4566 HENRY HUDSON PKWAY                   ,            ,10471,1,0,1,8431,2838,1930, 1 , A3 ,0,6/27/2008
2,FIELDSTON                ,01  ONE FAMILY HOMES                        ,1,5817,1758, ,A3, 4670 WALDO AVENUE                         ,            ,10471,1,0,1,14375,6579,1935, 1 , A3 ,2400000,1/24/2008
2,FIELDSTON                ,01  ONE FAMILY HOMES                        ,1,5817,1950, ,A3, 331 COLLEGE ROAD                          ,            ,10471,1,0,1,6803,2556,1930, 1 , A3 ,1425000,1/3/2008
2,FIELDSTON                ,01  ONE FAMILY HOMES                        ,1,5818,2090, ,A2, 321 WEST 246 STREET                       ,            ,10471,1,0,1,15645,5692,1960, 1 , A2 ,1700000,1/18/2008
2,FIELDSTON                ,01  ONE FAMILY HOMES                        ,1,5820,2275, ,A3, 4926 GOODRIDGE AVENUE                     ,            ,10471,1,0,1,15658,2809,1899, 1 , A3 ,0,3/31/2008
2,FIELDSTON                ,01  ONE FAMILY HOMES                        ,1,5822,2628, ,A3, 4600 DELAFIELD AVE                        ,            ,10471,1,0,1,9000,2724,1920, 1 , A3 ,1800000,6/24/2008
2,FIELDSTON                ,01  ONE FAMILY HOMES                        ,1,5822,2650, ,A3, 4662 ISELIN AVENUE                        ,            ,10471,1,0,1,10698,4158,1930, 1 , A3 ,1750000,6/17/2008
2,FIELDSTON                ,01  ONE FAMILY HOMES                        ,1,5824,2534, ,A3, 475 WEST 246 STREET                       ,            ,10471,1,0,1,8369,3472,1920, 1 , A3 ,0,2/5/2008
2,FIELDSTON                ,02  TWO FAMILY HOMES                        ,  ,5835,3058, ,  , 5284 POST ROAD                            ,            ,10471,0,0,0,0,0,0, 1 , B1 ,0,4/10/2008
2,FIELDSTON                ,03  THREE FAMILY HOMES                      ,1,5825,1544, ,B3, 220 WEST 252 STREET                       ,            ,10471,2,0,2,3742,3225,1950, 1 , C0 ,726000,1/29/2008
2,FIELDSTON                ,03  THREE FAMILY HOMES                      ,1,5835,3046, ,C0, 5250 POST RD                              ,            ,10471,3,0,3,1392,3944,2006, 1 , C0 ,809583,9/16/2008
2,FIELDSTON                ,05  TAX CLASS 1 VACANT LAND                 ,1B,5807,632, ,V0, WALDO AVENUE                              ,            ,10471,0,0,0,6500,0,0, 1 , V0 ,0,2/26/2008
2,FIELDSTON                ,05  TAX CLASS 1 VACANT LAND                 ,1B,5807,632, ,V0, WALDO AVENUE                              ,            ,10471,0,0,0,6500,0,0, 1 , V0 ,0,2/1/2008
2,FIELDSTON                ,09  COOPS - WALKUP APARTMENTS               ,2,5835,3037, ,C6," 6295 BROADWAY, B1A                        ",            ,10471,0,0,0,0,0,1958, 2 , C6 ,75500,6/26/2008
2,FIELDSTON                ,09  COOPS - WALKUP APARTMENTS               ,2,5835,3037, ,C6," 6291 BROADWAY, A-4                        ",            ,10471,0,0,0,0,0,1958, 2 , C6 ,90000,7/17/2008
2,FIELDSTON                ,09  COOPS - WALKUP APARTMENTS               ,2,5835,3037, ,C6," 6299 BROADWAY, C7                         ",            ,10471,0,0,0,0,0,1958, 2 , C6 ,95000,6/30/2008
2,FIELDSTON                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5803,960, ,D4," 4410 CAYUGA AVENUE, 5F                    ",            ,10471,0,0,0,0,0,1931, 2 , D4 ,180000,9/17/2008
2,FIELDSTON                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5803,985, ,D4," 4445 POST ROAD, 7A                        ",            ,10471,0,0,0,0,0,1940, 2 , D4 ,175000,7/24/2008
2,FIELDSTON                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5826,1685, ,D4," 255 FIELDSTON TERRACE, 2M                 ",            ,10471,0,0,0,0,0,1965, 2 , D4 ,177000,11/13/2008
2,FIELDSTON                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5836,3250, ,D4," 5235 POST ROAD, 1J                        ",            ,10471,0,0,0,0,0,1964, 2 , D4 ,174120,3/20/2008
2,FIELDSTON                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5836,3250, ,D4," 5235 POST ROAD, 4H                        ",            ,10471,0,0,0,0,0,1964, 2 , D4 ,100000,4/2/2008
2,FIELDSTON                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5836,3250, ,D4," 5235 POST ROAD, 5F                        ",            ,10471,0,0,0,0,0,1964, 2 , D4 ,234197,4/8/2008
2,FIELDSTON                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5836,3250, ,D4," 5235 POST ROAD, 5A                        ",            ,10471,0,0,0,0,0,1964, 2 , D4 ,175000,4/8/2008
2,FIELDSTON                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5836,3250, ,D4," 5235 POST ROAD, 3A                        ",            ,10471,0,0,0,0,0,1964, 2 , D4 ,185321,5/22/2008
2,FIELDSTON                ,10  COOPS - ELEVATOR APARTMENTS             ,2,5836,3250, ,D4," 5235 POST ROAD, 1A                        ",            ,10471,0,0,0,0,0,1964, 2 , D4 ,154000,10/7/2008
2,FORDHAM                  ,01  ONE FAMILY HOMES                        ,1,3023,57, ,A9, 2487 MARION AVENUE                        ,            ,10458,1,0,1,1875,1922,1920, 1 , A9 ,225000,12/12/2008
2,FORDHAM                  ,01  ONE FAMILY HOMES                        ,1,3145,3, ,A1, 2220 VALENTINE AVENUE                     ,            ,10457,1,0,1,1041,1360,1931, 1 , A1 ,280000,12/16/2008
2,FORDHAM                  ,01  ONE FAMILY HOMES                        ,2B,3169,71, ,C5, 2062 MORRIS AVENUE                        ,            ,10453,9,1,10,1958,4508,1901, 1 , S1 ,430000,1/9/2008
2,FORDHAM                  ,01  ONE FAMILY HOMES                        ,1B,3171,17, ,V0, 2272 MORRIS AVENUE                        ,            ,10453,0,0,0,2324,0,0, 1 , A1 ,380000,8/25/2008
2,FORDHAM                  ,02  TWO FAMILY HOMES                        ,1,3023,66, ,B2, 331 E. 188TH STREET                       ,            ,10458,2,0,2,1858,2176,1920, 1 , B2 ,525000,5/9/2008
2,FORDHAM                  ,02  TWO FAMILY HOMES                        ,1,3144,10, ,B2, 2104 VALENTINE AVE                        ,            ,10457,2,0,2,1645,2024,1901, 1 , B2 ,460000,9/12/2008
2,FORDHAM                  ,02  TWO FAMILY HOMES                        ,1,3144,35, ,B2, 2103 TIEBOUT AVENUE                       ,            ,10457,2,0,2,2500,2134,1910, 1 , B2 ,448602,6/30/2008
2,FORDHAM                  ,02  TWO FAMILY HOMES                        ,1,3145,51, ,B1, 2234 VALENTINE AVENUE                     ,            ,10457,2,0,2,1865,2500,1905, 1 , B1 ,0,4/29/2008
2,FORDHAM                  ,02  TWO FAMILY HOMES                        ,1,3149,35, ,B2, 2074 RYER AVENUE                          ,            ,10457,2,0,2,2501,2184,1901, 1 , B2 ,445000,5/16/2008
2,FORDHAM                  ,02  TWO FAMILY HOMES                        ,1,3149,43, ,B2, 2067 VALENTINE AVENUE                     ,            ,10457,2,0,2,2517,3117,1901, 1 , B2 ,0,6/8/2008
2,FORDHAM                  ,02  TWO FAMILY HOMES                        ,1,3156,49, ,B2, 2066 ANTHONY AVENUE                       ,            ,10457,2,0,2,2690,2254,1901, 1 , B2 ,245000,11/13/2008
2,FORDHAM                  ,02  TWO FAMILY HOMES                        ,1,3156,59, ,B2, 2073 RYER AVENUE                          ,            ,10457,2,0,2,2619,2160,1920, 1 , B2 ,321458,10/22/2008
2,FORDHAM                  ,02  TWO FAMILY HOMES                        ,1,3178,13, ,B1, 2078 WALTON AVENUE                        ,            ,10453,2,0,2,2536,2782,1901, 1 , B1 ,445000,9/12/2008
2,FORDHAM                  ,02  TWO FAMILY HOMES                        ,1,3178,13, ,B1, 2078 WALTON AVENUE                        ,            ,10453,2,0,2,2536,2782,1901, 1 , B1 ,230000,7/8/2008
2,FORDHAM                  ,02  TWO FAMILY HOMES                        ,1,3188,86, ,B9, 2389 WALTON AVENUE                        ,            ,10468,2,0,2,1895,2220,1901, 1 , B9 ,468000,4/30/2008
2,FORDHAM                  ,02  TWO FAMILY HOMES                        ,1,3276,133, ,B2, 2611 DECATUR AVENUE                       ,            ,10458,2,0,2,950,2944,2006, 1 , B2 ,450000,6/26/2008
